t,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,dv_0,dv_1,dv_2,reward
0.3000000000000001,0.8260742739411711,0.012268753602239942,0.07940174229179421,0.0,0.0,0.0,0.0
0.3100000000000001,0.826182403057558,0.014185980075538462,0.07919873513073926,0.0,0.0,0.0,0.0
0.3200000000000001,0.826306154112629,0.016097033270555706,0.07896628989136643,0.0,0.0,0.0,0.0
0.3300000000000001,0.8264454576793488,0.018001080587951,0.0787044851162573,0.0,0.0,0.0,0.0
0.34000000000000014,0.8266002355976686,0.01989729218276131,0.07841340923742704,0.0,0.0,0.0,0.0
0.35000000000000014,0.8267704010117278,0.021784841281902667,0.07809316053716116,0.0,0.0,0.0,0.0
0.36000000000000015,0.8269558584111835,0.023662904497659277,0.07774384710499135,0.0,0.0,0.0,0.0
0.37000000000000016,0.8271565036766403,0.025530662136780295,0.07736558679098676,0.0,0.0,0.0,0.0
0.38000000000000017,0.8273722241291603,0.027387298504818653,0.07695850715555225,0.0,0.0,0.0,0.0
0.3900000000000002,0.8276028985838256,0.029232002205361853,0.0765227454159407,0.0,0.0,0.0,0.0
0.4000000000000002,0.8278483974073271,0.031063966433821297,0.07605844838970054,0.0,0.0,0.0,0.0
0.4100000000000002,0.8281085825795548,0.03288238926546428,0.07556577243529333,0.0,0.0,0.0,0.0
0.4200000000000002,0.8283833077591605,0.03468647393739136,0.07504488339012969,0.0,0.0,0.0,0.0
0.4300000000000002,0.8286724183530678,0.036475429124181245,0.07449595650628353,0.0,0.0,0.0,0.0
0.4400000000000002,0.8289757515899026,0.03824846920694548,0.07391917638415682,0.0,0.0,0.0,0.0
0.45000000000000023,0.8292931365973173,0.040004814535556314,0.07331473690437709,0.0,0.0,0.0,0.0
0.46000000000000024,0.8296243944831879,0.041743691683832414,0.07268284115822062,0.0,0.0,0.0,0.0
0.47000000000000025,0.8299693384206563,0.04346433369748962,0.07202370137686281,0.0,0.0,0.0,0.0
0.48000000000000026,0.8303277737370012,0.045165980334686336,0.07133753885976629,0.0,0.0,0.0,0.0
0.49000000000000027,0.8306994980063154,0.046847878299016425,0.07062458390252416,0.0,0.0,0.0,0.0
0.5000000000000002,0.8310843011459758,0.048509281464825964,0.06988507572448334,0.0,0.0,0.0,0.0
0.5100000000000002,0.8314819655168899,0.05014945109475403,0.06911926239647855,0.0,0.0,0.0,0.0
0.5200000000000002,0.831892266027511,0.05176765604942196,0.0683274007690127,0.0,0.0,0.0,0.0
0.5300000000000002,0.8323149702416132,0.05336317298921964,0.06750975640122431,0.0,0.0,0.0,0.0
0.5400000000000003,0.8327498384898241,0.05493528656816219,0.06666660349098584,0.0,0.0,0.0,0.0
0.5500000000000003,0.8331966239849171,0.05648328961981492,0.0657982248064802,0.0,0.0,0.0,0.0
0.5600000000000003,0.8336550729408666,0.05800648333530929,0.06490491161960465,0.0,0.0,0.0,0.0
0.5700000000000003,0.8341249246956789,0.05950417743349752,0.06398696364155301,0.0,0.0,0.0,0.0
0.5800000000000003,0.8346059118380118,0.06097569032331839,0.06304468896092812,0.0,0.0,0.0,0.0
0.5900000000000003,0.8350977603376049,0.06242034925847184,0.06207840398473627,0.0,0.0,0.0,0.0
0.6000000000000003,0.8356001896795455,0.06383749048452503,0.06108843338261533,0.0,0.0,0.0,0.0
0.6100000000000003,0.8361129130024033,0.06522645937859747,0.060075110034646786,0.0,0.0,0.0,0.0
0.6200000000000003,0.8366356372402685,0.06658661058179842,0.05903877498310041,0.0,0.0,0.0,0.0
0.6300000000000003,0.8371680632687394,0.06791730812461423,0.05797977738845795,0.0,0.0,0.0,0.0
0.6400000000000003,0.8377098860549093,0.06921792554546964,0.05689847449005903,0.0,0.0,0.0,0.0
0.6500000000000004,0.8382607948114068,0.07048784600271141,0.05579523157170904,0.0,0.0,0.0,0.0
0.6600000000000004,0.838820473154555,0.07172646238028914,0.05467042193258456,0.0,0.0,0.0,0.0
0.6700000000000004,0.8393885992667157,0.07293317738743355,0.053524426863767065,0.0,0.0,0.0,0.0
0.6800000000000004,0.8399648460628978,0.07410740365265854,0.05235763563073,0.0,0.0,0.0,0.0
0.6900000000000004,0.8405488813617098,0.07524856381243973,0.05117044546209859,0.0,0.0,0.0,0.0
0.7000000000000004,0.841140368060748,0.07635609059494927,0.0499632615449944,0.0,0.0,0.0,0.0
0.7100000000000004,0.8417389643165138,0.07742942689925324,0.048736497027269614,0.0,0.0,0.0,0.0
0.7200000000000004,0.8423443237289651,0.0784680258704063,0.0474905730269274,0.0,0.0,0.0,0.0
0.7300000000000004,0.8429560955308083,0.0794713509709062,0.04622591864901565,0.0,0.0,0.0,0.0
0.7400000000000004,0.8435739247816488,0.0804388760489996,0.044942971010271365,0.0,0.0,0.0,0.0
0.7500000000000004,0.8441974525671189,0.08137008540436082,0.04364217527178191,0.0,0.0,0.0,0.0
0.7600000000000005,0.844826316203111,0.08226447385169504,0.042323984679917236,0.0,0.0,0.0,0.0
0.7700000000000005,0.8454601494452492,0.08312154678284964,0.04098886061577395,0.0,0.0,0.0,0.0
0.7800000000000005,0.8460985827037363,0.08394082022804926,0.03963727265335739,0.0,0.0,0.0,0.0
0.7900000000000005,0.8467412432637188,0.08472182091690415,0.03826969862671199,0.0,0.0,0.0,0.0
0.8000000000000005,0.8473877555113152,0.08546408633987596,0.03688662470619239,0.0,0.0,0.0,0.0
0.8100000000000005,0.8480377411654587,0.08616716481092127,0.035488545484048444,0.0,0.0,0.0,0.0
0.8200000000000005,0.8486908195157055,0.08683061553207068,0.03407596406947582,0.0,0.0,0.0,0.0
0.8300000000000005,0.8493466076661627,0.08745400866073975,0.03264939219326025,0.0,0.0,0.0,0.0
0.8400000000000005,0.8500047207856916,0.08803692538060877,0.031209350322117465,0.0,0.0,0.0,0.0
0.8500000000000005,0.8506647723645401,0.08857895797694994,0.02975636778280216,0.0,0.0,0.0,0.0
0.8600000000000005,0.8513263744775572,0.08907970991732404,0.028290982896027415,0.0,0.0,0.0,0.0
0.8700000000000006,0.8519891380541394,0.08953879593861348,0.02681374312020124,0.0,0.0,0.0,0.0
0.8800000000000006,0.852652673155056,0.08995584214140515,0.025325205204947947,0.0,0.0,0.0,0.0
0.8900000000000006,0.853316589256289,0.09033048609278449,0.023825935354339602,0.0,0.0,0.0,0.0
0.9000000000000006,0.8539804955400213,0.09066237693865184,0.022316509399715547,0.0,0.0,0.0,0.0
0.9100000000000006,0.8546440011928923,0.09095117552672254,0.020797512981916184,0.0,0.0,0.0,0.0
0.9200000000000006,0.8553067157116254,0.09119655454142445,0.0192695417427,0.0,0.0,0.0,0.0
0.9300000000000006,0.855968249216123,0.09139819865195978,0.01773320152504983,0.0,0.0,0.0,0.0
0.9400000000000006,0.8566282127700959,0.09155580467485123,0.01618910858200518,0.0,0.0,0.0,0.0
0.9500000000000006,0.8572862187092815,0.09166908175234736,0.014637889793581502,0.0,0.0,0.0,0.0
0.9600000000000006,0.8579418809772726,0.09173775154811557,0.013080182891253872,0.0,0.0,0.0,0.0
0.9700000000000006,0.8585948154689523,0.09176154846170553,0.011516636689391367,0.0,0.0,0.0,0.0
0.9800000000000006,0.8592446403814943,0.09174021986331835,0.00994791132292863,0.0,0.0,0.0,0.0
0.9900000000000007,0.859890976572851,0.09167352635046783,0.008374678490452307,0.0,0.0,0.0,0.0
1.0000000000000007,0.8605334479276072,0.09156124202816958,0.006797621701761412,0.0,0.0,0.0,0.0
1.0100000000000007,0.8611716817300276,0.09140315481433837,0.005217436528831861,0.0,0.0,0.0,0.0
1.0200000000000007,0.8618053090440687,0.0911990667721161,0.00363483085897562,0.0,0.0,0.0,0.0
1.0300000000000007,0.8624339651000714,0.09094879447088787,0.002050525148833705,0.0,0.0,0.0,0.0
1.0400000000000007,0.8630572896877721,0.09065216937777294,0.00046525267767908037,0.0,0.0,0.0,0.0
1.0500000000000007,0.8636749275552036,0.09030903828139748,-0.0011202402016700888,0.0,0.0,0.0,0.0
1.0600000000000007,0.8642865288129696,0.08991926374976673,-0.0027051938162148213,0.0,0.0,0.0,0.0
1.0700000000000007,0.8648917493432865,0.08948272462405273,-0.004288834932506817,0.0,0.0,0.0,0.0
1.0800000000000007,0.8654902512130888,0.08899931655009816,-0.005870376525051301,0.0,0.0,0.0,0.0
1.0900000000000007,0.8660817030903867,0.08846895254940529,-0.007449017555913418,0.0,0.0,0.0,0.0
1.1000000000000008,0.8666657806629481,0.08789156363132801,-0.009023942768301403,0.0,0.0,0.0,0.0
1.1100000000000008,0.8672421670582546,0.08726709944811295,-0.01059432249715336,0.0,0.0,0.0,0.0
1.1200000000000008,0.8678105532635472,0.08659552899433869,-0.01215931250002003,0.0,0.0,0.0,0.0
1.1300000000000008,0.868370638544637,0.08587684135217746,-0.013718053811812287,0.0,0.0,0.0,0.0
1.1400000000000008,0.8689221308620076,0.08511104648374801,-0.015269672627268043,0.0,0.0,0.0,0.0
1.1500000000000008,0.8694647472825774,0.08429817607163788,-0.01681328021528682,0.0,0.0,0.0,0.0
1.1600000000000008,0.8699982143853301,0.0834382844084447,-0.018347972869579184,0.0,0.0,0.0,0.0
1.1700000000000008,0.8705222686588505,0.08253144933591512,-0.019872831900379834,0.0,0.0,0.0,0.0
1.1800000000000008,0.8710366568886293,0.08157777323394343,-0.021386923672273767,0.0,0.0,0.0,0.0
1.1900000000000008,0.871541136531826,0.08057738405932523,-0.02288929969348073,0.0,0.0,0.0,0.0
1.2000000000000008,0.8720354760770007,0.07953043643374237,-0.024378996762229186,0.0,0.0,0.0,0.0
1.2100000000000009,0.8725194553861526,0.07843711277997836,-0.02585503717612175,0.0,0.0,0.0,0.0
1.2200000000000009,0.872992866016229,0.07729762450482767,-0.027316429010643253,0.0,0.0,0.0,0.0
1.2300000000000009,0.8734555115171077,0.07611221322656404,-0.028762166473182884,0.0,0.0,0.0,0.0
1.2400000000000009,0.8739072077029026,0.07488115204417015,-0.03019123033912537,0.0,0.0,0.0,0.0
1.2500000000000009,0.8743477828933072,0.07360474684480367,-0.03160258847670398,0.0,0.0,0.0,0.0
1.260000000000001,0.8747770781215706,0.0722833376451818,-0.032995196467390554,0.0,0.0,0.0,0.0
1.270000000000001,0.8751949473056146,0.07091729996171006,-0.03436799832861423,0.0,0.0,0.0,0.0
1.280000000000001,0.8756012573787344,0.06950704620326392,-0.035719927345540414,0.0,0.0,0.0,0.0
1.290000000000001,0.875995888376304,0.06805302707955854,-0.03704990701849231,0.0,0.0,0.0,0.0
1.300000000000001,0.876378733474926,0.0665557330170186,-0.03835685213234834,0.0,0.0,0.0,0.0
1.310000000000001,0.8767496989805293,0.06501569557299683,-0.039639669953886444,0.0,0.0,0.0,0.0
1.320000000000001,0.8771087042620452,0.06343348883809682,-0.04089726156256052,0.0,0.0,0.0,0.0
1.330000000000001,0.8774556816274712,0.06180973081524757,-0.0421285233195718,0.0,0.0,0.0,0.0
1.340000000000001,0.8777905761393874,0.06014508476307039,-0.043332348479330644,0.0,0.0,0.0,0.0
1.350000000000001,0.8781133453673097,0.058440260489993665,-0.04450762894648122,0.0,0.0,0.0,0.0
1.360000000000001,0.87842395907467,0.0566960155845288,-0.04565325718057724,0.0,0.0,0.0,0.0
1.370000000000001,0.8787223988386896,0.05491315656614869,-0.046768128249246234,0.0,0.0,0.0,0.0
1.380000000000001,0.8790086576019819,0.05309253994033384,-0.047851142029261634,0.0,0.0,0.0,0.0
1.390000000000001,0.8792827391553643,0.05123507314060318,-0.04890120555335866,0.0,0.0,0.0,0.0
1.400000000000001,0.8795446575520919,0.04934171533975644,-0.04991723549888814,0.0,0.0,0.0,0.0
1.410000000000001,0.87979443645453,0.04741347811215701,-0.05089816081251335,0.0,0.0,0.0,0.0
1.420000000000001,0.8800321084151635,0.045451425928710563,-0.051842925463135826,0.0,0.0,0.0,0.0
1.430000000000001,0.8802577140947809,0.043456676466278016,-0.052750491313109056,0.0,0.0,0.0,0.0
1.440000000000001,0.8804713014216625,0.04143040071363209,-0.05361984109559201,0.0,0.0,0.0,0.0
1.450000000000001,0.8806729246966293,0.03937382285675178,-0.054449981483642385,0.0,0.0,0.0,0.0
1.460000000000001,0.8808626436498503,0.03728821992727143,-0.05523994623439161,0.0,0.0,0.0,0.0
1.470000000000001,0.8810405224563507,0.035174921199277426,-0.05598879938942528,0.0,0.0,0.0,0.0
1.480000000000001,0.8812066287181711,0.03303530732138613,-0.05669563851036362,0.0,0.0,0.0,0.0
1.490000000000001,0.8813610324220981,0.030870809173141615,-0.05735959792664973,0.0,0.0,0.0,0.0
1.500000000000001,0.8815038048827617,0.028682906437233435,-0.05797985197076451,0.0,0.0,0.0,0.0
1.5100000000000011,0.8816350176816834,0.026473125881833905,-0.058555618174552015,0.0,0.0,0.0,0.0
1.5200000000000011,0.8817547416135019,0.024243039350460155,-0.05908616039911291,0.0,0.0,0.0,0.0
1.5300000000000011,0.881863045651094,0.021994261460138196,-0.0595707918698585,0.0,0.0,0.0,0.0
1.5400000000000011,0.8819599959416227,0.019728447012230685,-0.06000887808786042,0.0,0.0,0.0,0.0
1.5500000000000012,0.8820456548456498,0.01744728812402461,-0.06039983958862043,0.0,0.0,0.0,0.0
1.5600000000000012,0.882120080031348,0.015152511092987167,-0.060743154519852426,0.0,0.0,0.0,0.0
1.5700000000000012,0.8821833236355131,0.012845873009408388,-0.061038361010832716,0.0,0.0,0.0,0.0
1.5800000000000012,0.8822354315025118,0.010529158136872349,-0.061285059307341995,0.0,0.0,0.0,0.0
1.5900000000000012,0.8822764425115113,0.008204174083548262,-0.0614829136481869,0.0,0.0,0.0,0.0
1.6000000000000012,0.8823063880013163,0.005872747790580669,-0.06163165386172817,0.0,0.0,0.0,0.0
1.6100000000000012,0.8823252913009287,0.003536721366801071,-0.06173107666372147,0.0,0.0,0.0,0.0
1.6200000000000012,0.8823331673725355,0.001197947801504046,-0.06178104664104651,0.0,0.0,0.0,0.0
1.6300000000000012,0.8823300225720843,-0.0011417134109384134,-0.06178149690949751,0.0,0.0,0.0,0.0
1.6400000000000012,0.8823158545309241,-0.0034804006993658268,-0.06173242943766168,0.0,0.0,0.0,0.0
1.6500000000000012,0.8822906521602384,-0.005816254860865236,-0.06163391503293935,0.0,0.0,0.0,0.0
1.6600000000000013,0.8822543957781958,-0.008147423486112793,-0.06148609298987374,0.0,0.0,0.0,0.0
1.6700000000000013,0.8822070573579518,-0.010472065328914537,-0.06128917040506861,0.0,0.0,0.0,0.0
1.6800000000000013,0.8821486008928829,-0.01278835458478601,-0.06104342116698841,0.0,0.0,0.0,0.0
1.6900000000000013,0.8820789828737665,-0.015094485044940778,-0.06074918463277111,0.0,0.0,0.0,0.0
1.7000000000000013,0.8819981528710773,-0.017388674094130335,-0.06040686400775767,0.0,0.0,0.0,0.0
1.7100000000000013,0.881906054214186,-0.01966916652333519,-0.06001692444668189,0.0,0.0,0.0,0.0
1.7200000000000013,0.8818026247580376,-0.021934238131280752,-0.05957989089830962,0.0,0.0,0.0,0.0
1.7300000000000013,0.8816877977268948,-0.024182199092063997,-0.059096345717718046,0.0,0.0,0.0,0.0
1.7400000000000013,0.881561502623954,-0.026411397069743353,-0.0585669260723306,0.0,0.0,0.0,0.0
1.7500000000000013,0.8814236661950963,-0.028620220064478088,-0.057992321169249406,0.0,0.0,0.0,0.0
1.7600000000000013,0.8812742134347202,-0.030807098978616897,-0.05737326933235087,0.0,0.0,0.0,0.0
1.7700000000000014,0.8811130686215184,-0.032970509894944225,-0.056710554958037396,0.0,0.0,0.0,0.0
1.7800000000000014,0.8809401563721806,-0.035108976063017876,-0.05600500537849048,0.0,0.0,0.0,0.0
1.7900000000000014,0.8807554027013377,-0.037221069593101216,-0.055257487660777885,0.0,0.0,0.0,0.0
1.8000000000000014,0.8805587360765611,-0.039305412860545466,-0.05446890536927141,0.0,0.0,0.0,0.0
1.8100000000000014,0.880350088457893,-0.0413606796265605,-0.05364019531757826,0.0,0.0,0.0,0.0
1.8200000000000014,0.8801293963121724,-0.04338559588408525,-0.05277232433463112,0.0,0.0,0.0,0.0
1.8300000000000014,0.8798966015933124,-0.04537894043990258,-0.05186628606777485,0.0,0.0,0.0,0.0
1.8400000000000014,0.8796516526806523,-0.047339545246219285,-0.05092309784368686,0.0,0.0,0.0,0.0
1.8500000000000014,0.8793945052685244,-0.04926629549664287,-0.04994379760582988,0.0,0.0,0.0,0.0
1.8600000000000014,0.8791251232012176,-0.05115812950283412,-0.04892944094491222,0.0,0.0,0.0,0.0
1.8700000000000014,0.8788434792485622,-0.05301403836910891,-0.04788109823657129,0.0,0.0,0.0,0.0
1.8800000000000014,0.8785495558183841,-0.05483306548292153,-0.04679985189824605,0.0,0.0,0.0,0.0
1.8900000000000015,0.8782433456030662,-0.056614305839507946,-0.045686793775002406,0.0,0.0,0.0,0.0
1.9000000000000015,0.8779248521583888,-0.05835690521902905,-0.04454302266195582,0.0,0.0,0.0,0.0
1.9100000000000015,0.8775940904136973,-0.06006005923436064,-0.04336964196892601,0.0,0.0,0.0,0.0
1.9200000000000015,0.8772510871132434,-0.06172301226726207,-0.04216775753108077,0.0,0.0,0.0,0.0
1.9300000000000015,0.8768958811892713,-0.0633450563100516,-0.04093847556759646,0.0,0.0,0.0,0.0
1.9400000000000015,0.8765285240680619,-0.06492552972915619,-0.03968290078879254,0.0,0.0,0.0,0.0
1.9500000000000015,0.876149079910705,-0.06646381596601869,-0.03840213465079268,0.0,0.0,0.0,0.0
1.9600000000000015,0.8757576257908439,-0.06795934218986656,-0.03709727375552801,0.0,0.0,0.0,0.0
1.9700000000000015,0.8753542518120343,-0.06941157791579923,-0.03576940839282674,0.0,0.0,0.0,0.0
1.9800000000000015,0.8749390611676742,-0.07082003360056378,-0.03441962122042472,0.0,0.0,0.0,0.0
1.9900000000000015,0.8745121701467086,-0.07218425922728051,-0.033048986076975664,0.0,0.0,0.0,0.0
2.0000000000000013,0.874073708088491,-0.07350384288927243,-0.031658566922529524,0.0,0.0,0.0,0.0
2.010000000000001,0.8736238172903018,-0.07477840938206155,-0.03024941690047161,0.0,0.0,0.0,0.0
2.020000000000001,0.8731626528710849,-0.07600761881153395,-0.028822577514562926,0.0,0.0,0.0,0.0
2.0300000000000007,0.8726903825949812,-0.07719116522525593,-0.027379077914481353,0.0,0.0,0.0,0.0
2.0400000000000005,0.8722071866582084,-0.07832877527295477,-0.02591993428312218,0.0,0.0,0.0,0.0
2.0500000000000003,0.8717132574427715,-0.07942020690126458,-0.024446149318862843,0.0,0.0,0.0,0.0
2.06,0.8712087992403995,-0.08046524808698644,-0.022958711806019095,0.0,0.0,0.0,0.0
2.07,0.8706940279499804,-0.08146371561232453,-0.021458596266807222,0.0,0.0,0.0,0.0
2.0799999999999996,0.8701691707516307,-0.08241545388483738,-0.019946762688268834,0.0,0.0,0.0,0.0
2.0899999999999994,0.8696344657603845,-0.08332033380418587,-0.018424156317801615,0.0,0.0,0.0,0.0
2.099999999999999,0.8690901616623194,-0.08417825167716651,-0.016891707521162484,0.0,0.0,0.0,0.0
2.109999999999999,0.8685365173357683,-0.08498912818198695,-0.01535033169706079,0.0,0.0,0.0,0.0
2.1199999999999988,0.867973801460088,-0.085752907382269,-0.013800929242731472,0.0,0.0,0.0,0.0
2.1299999999999986,0.8674022921142817,-0.08646955579084911,-0.012244385565165147,0.0,0.0,0.0,0.0
2.1399999999999983,0.8668222763675948,-0.08713906148308377,-0.010681571132968458,0.0,0.0,0.0,0.0
2.149999999999998,0.8662340498640291,-0.08776143325905429,-0.009113341564128933,0.0,0.0,0.0,0.0
2.159999999999998,0.8656379164025559,-0.08833669985379826,-0.00754053774526011,0.0,0.0,0.0,0.0
2.1699999999999977,0.8650341875146418,-0.08886490919446885,-0.00596398597820129,0.0,0.0,0.0,0.0
2.1799999999999975,0.8644231820405475,-0.08934612770313609,-0.004384498150139382,0.0,0.0,0.0,0.0
2.1899999999999973,0.8638052257057112,-0.08978043964379058,-0.002802871923705487,0.0,0.0,0.0,0.0
2.199999999999997,0.8631806506983875,-0.09016794651198792,-0.001219890943774413,0.0,0.0,0.0,0.0
2.209999999999997,0.8625497952495808,-0.09050876646547716,0.00036367494204003206,0.0,0.0,0.0,0.0
2.2199999999999966,0.861913003216188,-0.09080303379408594,0.0019470694519485735,0.0,0.0,0.0,0.0
2.2299999999999964,0.8612706236681541,-0.09105089842708591,0.0035295496301234186,0.0,0.0,0.0,0.0
2.239999999999996,0.8606230104803312,-0.09125252547623129,0.005110385600696333,0.0,0.0,0.0,0.0
2.249999999999996,0.8599705219296419,-0.091408094812649,0.006688860317691873,0.0,0.0,0.0,0.0
2.259999999999996,0.8593135202980499,-0.09151780067575825,0.008264269312769388,0.0,0.0,0.0,0.0
2.2699999999999956,0.8586523714817648,-0.09158185131240873,0.009835920442460015,0.0,0.0,0.0,0.0
2.2799999999999954,0.8579874446070301,-0.09160046864444711,0.011403133636410349,0.0,0.0,0.0,0.0
2.289999999999995,0.8573191116527771,-0.09157388796295149,0.012965240647982209,0.0,0.0,0.0,0.0
2.299999999999995,0.8566477470803642,-0.09150235764740877,0.0145215848084077,0.0,0.0,0.0,0.0
2.3099999999999947,0.8559737274705714,-0.09138613890815153,0.0160715207855599,0.0,0.0,0.0,0.0
2.3199999999999945,0.8552974311679652,-0.09122550555041657,0.017614414348271414,0.0,0.0,0.0,0.0
2.3299999999999943,0.8546192379327091,-0.0910207437584358,0.019149642137015328,0.0,0.0,0.0,0.0
2.339999999999994,0.8539395285998567,-0.09077215189802165,0.020676591441654967,0.0,0.0,0.0,0.0
2.349999999999994,0.8532586847461296,-0.0904800403361613,0.022194659986869678,0.0,0.0,0.0,0.0
2.3599999999999937,0.8525770883641534,-0.09014473127618808,0.0237032557257734,0.0,0.0,0.0,0.0
2.3699999999999934,0.8518951215440994,-0.089766558607152,0.025201796642159876,0.0,0.0,0.0,0.0
2.3799999999999932,0.8512131661626614,-0.0893458677660654,0.026689710561732933,0.0,0.0,0.0,0.0
2.389999999999993,0.8505316035792712,-0.08888301561175302,0.028166434972611495,0.0,0.0,0.0,0.0
2.399999999999993,0.8498508143394498,-0.08837837030908847,0.029631416855336476,0.0,0.0,0.0,0.0
2.4099999999999926,0.8491711778851722,-0.08783231122245057,0.03108411252254977,0.0,0.0,0.0,0.0
2.4199999999999924,0.8484930722721165,-0.08724522881728357,0.032523987468464084,0.0,0.0,0.0,0.0
2.429999999999992,0.8478168738936592,-0.08661752456869411,0.03395051622819534,0.0,0.0,0.0,0.0
2.439999999999992,0.8471429572114738,-0.08594961087606562,0.03536318224698705,0.0,0.0,0.0,0.0
2.4499999999999917,0.8464716944925832,-0.08524191098271666,0.036761477759317394,0.0,0.0,0.0,0.0
2.4599999999999915,0.8458034555527166,-0.08449485889967444,0.038144903677844934,0.0,0.0,0.0,0.0
2.4699999999999913,0.8451386075058188,-0.08370889933267756,0.039512969492117044,0.0,0.0,0.0,0.0
2.479999999999991,0.8444775145195607,-0.08288448761156365,0.04086519317693669,0.0,0.0,0.0,0.0
2.489999999999991,0.8438205375766998,-0.08202208962123732,0.042201101110256795,0.0,0.0,0.0,0.0
2.4999999999999907,0.8431680342421448,-0.0811221817334522,0.043520228000448094,0.0,0.0,0.0,0.0
2.5099999999999905,0.842520358435576,-0.08018525073867842,0.04482211682276452,0.0,0.0,0.0,0.0
2.5199999999999902,0.8418778602094846,-0.07921179377736186,0.046106318764811,0.0,0.0,0.0,0.0
2.52999999999999,0.8412408855324903,-0.07820231826991665,0.047372393180800436,0.0,0.0,0.0,0.0
2.53999999999999,0.8406097760778084,-0.07715734184482537,0.04861990755437048,0.0,0.0,0.0,0.0
2.5499999999999896,0.8399848690167393,-0.07607739226425364,0.04984843746971604,0.0,0.0,0.0,0.0
2.5599999999999894,0.8393664968170607,-0.07496300734661725,0.05105756659077978,0.0,0.0,0.0,0.0
2.569999999999989,0.8387549870462078,-0.07381473488557007,0.05224688664823049,0.0,0.0,0.0,0.0
2.579999999999989,0.8381506621791358,-0.07263313256491076,0.05341599743394805,0.0,0.0,0.0,0.0
2.5899999999999888,0.8375538394107618,-0.07141876786893493,0.054564506802723206,0.0,0.0,0.0,0.0
2.5999999999999885,0.8369648304728949,-0.07017221798778765,0.055692030680870835,0.0,0.0,0.0,0.0
2.6099999999999883,0.8363839414555658,-0.06889406971739885,0.05679819308144705,0.0,0.0,0.0,0.0
2.619999999999988,0.835811472632677,-0.06758491935361147,0.05788262612575207,0.0,0.0,0.0,0.0
2.629999999999988,0.8352477182919011,-0.06624537258013845,0.058944970070794044,0.0,0.0,0.0,0.0
2.6399999999999877,0.8346929665687612,-0.06487604435001179,0.05998487334238227,0.0,0.0,0.0,0.0
