t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-3.209825927899223e-05,0.878661686782094,0.05549672230744714,-0.04638102634103712,0.029586185019718905,-0.179074624126763,-0.11086717539358101,-0.00021075649762052626,-7.16700364827888e-05,0.0001139294381636515
0.01,-3.0940193439331846e-05,0.8789501359069781,0.05368671646888728,-0.04747337959300263,0.028245760443421024,-0.18287740005035327,-0.10761870107542296,-0.00014274872969333968,-3.3846143172709664e-05,3.413500466126577e-05
0.02,-3.125123061549931e-05,0.8792255851534188,0.05183935106299945,-0.04853305544776379,0.02694606184099218,-0.18656610872039564,-0.10429630842092842,-0.00010243143849092184,-1.340338809867356e-05,-1.4066598603572576e-06
0.03,-3.144597602993814e-05,0.8794883381766898,0.049955688349854394,-0.04955912286362703,0.0256773198195989,-0.19014625223777762,-0.10088135499498843,-7.307639052390616e-05,-3.1324047448403703e-06,-1.725986023648558e-05
0.04,-3.1476210462263057e-05,0.879738618211557,0.04803677992038015,-0.05055054990810217,0.024431401525239992,-0.193618783327232,-0.09736388096617252,-5.28654426999736e-05,1.2862585180177324e-06,-2.185191941909958e-05
0.05,-3.131489776913828e-05,0.8799765977788632,0.04608369003527712,-0.05150627953979964,0.02320316357952957,-0.19698235839267872,-0.09374151321550558,-3.866609895395036e-05,1.9933710689608444e-06,-2.2497154262739445e-05
0.06,-3.111221266478725e-05,0.8802024061327253,0.04409752311831115,-0.052425253804590934,0.021988229898553473,-0.20023290090048748,-0.0900143044711128,-2.9614028493424164e-05,1.5984419223890317e-06,-2.1334775112594436e-05
0.07,-3.0737849645555024e-05,0.8804161577694575,0.042079430174581295,-0.05330642010917473,0.020785078264203716,-0.20336573118957876,-0.08618294124118256,-2.2763576931757727e-05,6.587190061367128e-07,-1.869990038890674e-05
0.08,-3.0371270347160305e-05,0.8806179493114877,0.04003060876193973,-0.05414875003513427,0.019591872310456934,-0.20637618147628845,-0.0822499959204374,-1.833018698773856e-05,-8.669494221887382e-07,-1.6170086196790966e-05
0.09,-3.0039142628430264e-05,0.8808078688038369,0.03795230970730888,-0.054951249815141115,0.01840770815492839,-0.20925893359753017,-0.07821909219508465,-1.5290296422508248e-05,-2.3144022062755805e-06,-1.4480643384303074e-05
0.1,-2.977330965803618e-05,0.880985994936651,0.03584583677879791,-0.05571295858141156,0.017231599787395045,-0.2120087147330337,-0.07409368089177926,-1.3629956305471041e-05,-3.6902252436027737e-06,-1.3137200055928278e-05
0.11,-2.946950256641103e-05,0.8811524094284877,0.0337125498062104,-0.05643294876554243,0.01606380695303201,-0.2146199673627716,-0.06987725490723634,-1.2010895534567364e-05,-4.617637224327882e-06,-1.1856933887017231e-05
0.12,-2.9270974008588684e-05,0.8813071861731232,0.03155385527760367,-0.05711033382567578,0.014903488232635344,-0.21708807757219853,-0.06557407943312571,-1.1421795059413667e-05,-5.940489099075988e-06,-1.1086405779584794e-05
0.13,-2.9037181101075312e-05,0.881450403398435,0.02937121491746759,-0.05774426736029421,0.013751030699615738,-0.2194076018461839,-0.06118833075113968,-1.0540389028187918e-05,-6.674509067364409e-06,-1.041260793659013e-05
0.14,-2.8832923327311884e-05,0.881582136387979,0.02716613752017407,-0.05833394617805753,0.012606086755239118,-0.22157392102318307,-0.056724488445752,-9.993352530507586e-06,-7.4725150941209385e-06,-9.819220171305216e-06
