t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-2.0440551541556368e-05,0.878665249020115,0.05549771744625228,-0.0463818990346274,0.029943474134336647,-0.17897874369281686,-0.1109543851779777,0.00014441929210303736,3.143643586418895e-05,2.6630622536514408e-05
0.01,-2.8716430669470004e-05,0.878960150452729,0.05368922079813259,-0.047475188795447376,0.028892769735572803,-0.18273316513733032,-0.1077121553158368,0.0001434542461340947,2.780272336773623e-05,2.755100622625636e-05
0.02,-3.740077062844315e-05,0.8792445702686942,0.05184360514124823,-0.04853549129308124,0.027845469853620734,-0.18640057359789025,-0.10435857143868156,0.00014533126058900375,2.6674344538679307e-05,2.9057758174813207e-05
0.03,-4.6065870757414415e-05,0.8795185370833327,0.04996176380015546,-0.04956170778558529,0.026801588362806918,-0.18997610091670572,-0.10089559136648699,0.00014609932024213631,2.5329501443300817e-05,2.9521638684793747e-05
0.04,-5.510762914640072e-05,0.8797821077798271,0.0480446462401002,-0.05055273067085122,0.02576393035621156,-0.19345411755433226,-0.09732245620371491,0.00014859335760174892,2.449583562884919e-05,3.191165967913669e-05
0.05,-6.385292732520696e-05,0.8800353168322765,0.046093235026193884,-0.051507493318686814,0.024730204368899063,-0.19683125478831207,-0.09364339669424768,0.00014781539202466643,2.179313746397603e-05,3.150315856102267e-05
0.06,-7.323838646703049e-05,0.8802782525066001,0.044108579389516386,-0.0524249373204436,0.023705770974330735,-0.2001008734672773,-0.08985937373668795,0.00015145482494266052,2.054305598274162e-05,3.184164471632527e-05
0.07,-8.260023319854121e-05,0.8805109858416361,0.04209178736267896,-0.053304016733955004,0.02268887657894646,-0.20325706015624764,-0.08597177798457414,0.00015245736485404305,1.9950115219704515e-05,3.27838414296859e-05
0.08,-9.202431921642529e-05,0.8807335852109072,0.04004400653475801,-0.054143696176803334,0.021679202057612243,-0.20629585097157277,-0.08198181508037077,0.00015236175718555124,1.804513714509511e-05,3.481192083679731e-05
0.09,-0.00010176065584797059,0.8809461415752741,0.03796643928707642,-0.05494298013270184,0.020678967533104574,-0.20921179577498178,-0.07789362407363891,0.0001537857707395886,1.6368612065277567e-05,3.5297244864602686e-05
0.1,-0.00011154407392293359,0.8811487372483098,0.03586033884234793,-0.05570090068255439,0.019687261675629363,-0.211999820624274,-0.07371012091356144,0.00015368838333162607,1.4560925148845247e-05,3.577355651107991e-05
0.11,-0.0001215169964266471,0.8813414606097112,0.03372702540471516,-0.05641652390968481,0.018704658900976622,-0.214653265942864,-0.06943486412599115,0.00015361829366458883,1.4280230949239859e-05,3.591435595870622e-05
0.12,-0.00013204755073898625,0.8815244282522117,0.031567844570541945,-0.05708892787470134,0.01773390920262077,-0.21716966701039433,-0.06506921000384752,0.00015589494879660905,1.1476653552897305e-05,3.823945243967929e-05
0.13,-0.00014289883903210684,0.8816977603604983,0.02938421234617956,-0.057717247395021,0.016775345171601883,-0.2195420476749188,-0.06061899272852485,0.00015815497650363536,1.078642805042906e-05,3.858783545078748e-05
0.14,-0.00015373598144426047,0.8818615510737713,0.027177575092258176,-0.0583006634340869,0.01582629427879368,-0.22176742151433326,-0.056088984552615954,0.00015752754671858642,8.313773612111811e-06,3.833698335336331e-05
0.15,-0.00016476828828450104,0.8820158862988507,0.024949440364065375,-0.058838380122959416,0.01488589567235166,-0.22383975102616102,-0.051481658286243646,0.0001558956143250089,7.268635142806345e-06,4.009832726853086e-05
0.16,-0.00017678780868997463,0.8821609103135082,0.022701353607936597,-0.059329645343006374,0.013959936867321197,-0.22575541120697865,-0.046801537983833234,0.0001600186233662842,5.562050128097925e-06,4.21245713347072e-05
