t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-1.1077391806047773e-05,0.8786640269948962,0.05549683385111744,-0.04638269092370616,0.029820357462734173,-0.17906584093997713,-0.11103357270978773,2.3121671332543986e-05,-5.8160604612864026e-05,-5.255911868750239e-05
0.01,-1.3045884412342514e-05,0.878956399941233,0.05368676626383589,-0.04747744722233643,0.02863822866758419,-0.18288759470015672,-0.10785881235513176,1.5393150861845758e-05,-4.480986936770227e-05,-3.9914742482780015e-05
0.02,-1.4671021698986074e-05,0.8792368893949438,0.05183904218882166,-0.04853982414584937,0.027450039674424324,-0.18660719806120724,-0.10456603889444772,9.192706897685366e-06,-3.388364927120479e-05,-3.1712523807991364e-05
0.03,-1.591563549782329e-05,0.8795054522067052,0.04995469427123586,-0.049568667200162356,0.026258147306882286,-0.19022086216270032,-0.1011583214665627,4.1143352126956935e-06,-2.4506351976306027e-05,-2.5613035267795646e-05
0.04,-1.6900025086454402e-05,0.8797620676616116,0.0480347905839832,-0.050562847930386255,0.025064740064286228,-0.19372502466297511,-0.09763840130445264,9.858247562389114e-08,-1.6945969437669695e-05,-2.1015722126732202e-05
0.05,-1.7725467163861872e-05,0.8800067300409176,0.04608043837253006,-0.05152126700385523,0.023871263137044803,-0.19711575133213918,-0.09400933367739159,-3.4897724160640627e-06,-1.0868041538952775e-05,-1.795023187720258e-05
0.06,-1.847592607186071e-05,0.8802394502671128,0.04409278644443847,-0.05244285485992415,0.022679325411146638,-0.20038888071158498,-0.09027424453248178,-6.3775822285105026e-06,-6.058880686951752e-06,-1.619190286808301e-05
0.07,-1.9085676133791924e-05,0.8804602543290346,0.04207303045326663,-0.053326563289510895,0.02149038085529008,-0.2035397328782985,-0.08643542227456782,-8.615529393761058e-06,-1.9939124101588157e-06,-1.4597939121591906e-05
0.08,-1.9614657982786605e-05,0.8806691778374779,0.04002240959444367,-0.054171372176066344,0.02030533386937354,-0.20656396564044288,-0.08249583383717389,-1.0637919392411476e-05,1.0090837282769527e-06,-1.3533004090657403e-05
0.09,-2.0058643607460014e-05,0.8808662666646488,0.03794221016700437,-0.05497629442704367,0.019125154217409422,-0.20945689446170063,-0.0784589424207102,-1.2267519827142909e-05,3.3397476492377612e-06,-1.3172545800656328e-05
0.1,-2.0412227342851942e-05,0.8810515712627021,0.03583376584415318,-0.055740375823974946,0.017950242424761474,-0.21221381585093288,-0.07432819874269236,-1.395944897841293e-05,5.080542142958083e-06,-1.3178256259357841e-05
0.11,-2.0618311074890783e-05,0.881225154939294,0.033698459084831364,-0.056462693923459636,0.016781828019891375,-0.2148299081639134,-0.07010694481102647,-1.4772454007174342e-05,6.458995789084626e-06,-1.3112563097094529e-05
0.12,-2.079069463379106e-05,0.881387077211818,0.03153771768382861,-0.05714236637277238,0.015619472075018483,-0.21730069319725823,-0.06579935454777003,-1.6255774142871554e-05,7.237987290525708e-06,-1.3477885121456311e-05
0.13,-2.0842571646958165e-05,0.8815374098089024,0.0293530181112724,-0.05777854950251789,0.014464340118258631,-0.21962139053750995,-0.061409459966927774,-1.6694176117548726e-05,7.888902900469732e-06,-1.3804582349830978e-05
0.14,-2.0853671600044314e-05,0.8816762234893671,0.027145879209632094,-0.058370442416011074,0.013316275544765119,-0.22178785310180582,-0.05694169904904783,-1.7290082430606095e-05,7.953310429462961e-06,-1.417557903573209e-05
0.15,-2.0821843617753636e-05,0.8818035862084259,0.024917866809840924,-0.0589172878378105,0.012174945227899196,-0.22379548535150104,-0.05240059152030476,-1.8114299157969264e-05,8.082236685800021e-06,-1.4356586331635458e-05
0.16,-2.077867821619392e-05,0.8819195636816979,0.022670589943282665,-0.05941838267104842,0.011040072084723327,-0.22564008797728577,-0.047791707295823264,-1.90037864313894e-05,8.114986289043728e-06,-1.509166080047012e-05
0.17,-2.0657390576501723e-05,0.8820242266673777,0.02040569421060369,-0.05987307256348562,0.009912104792491449,-0.22731814611891873,-0.04312006572706453,-1.9121345451375447e-05,7.648453961831524e-06,-1.553744092437297e-05
0.18,-2.0546014124356998e-05,0.8821176367235317,0.018124866592107224,-0.06028075792680813,0.008790078043828062,-0.22882566684516822,-0.03839128055822355,-1.9789565913851584e-05,7.44339666279701e-06,-1.6011421260282177e-05
0.19,-2.038407703295893e-05,0.882199855556527,0.01582982706156972,-0.060640895279063196,0.007673959253323263,-0.23015951703350812,-0.03361108970510103,-1.9979529755952057e-05,6.970543137658984e-06,-1.6379507737519343e-05
0.2,-2.024947624344122e-05,0.8822709368109005,0.01352232610663182,-0.060953004679293855,0.006562899157134877,-0.23131681940863116,-0.028785963698696074,-2.042048419137457e-05,6.314853301168129e-06,-1.7137831463095293e-05
0.21,-2.0040582466397767e-05,0.8823309315055152,0.011204140945608218,-0.061216658796527504,0.005456596452582349,-0.23229508818947223,-0.02392126790787568,-2.0485092612792396e-05,5.461357039005506e-06,-1.69687900782549e-05
0.22,-1.987429389978351e-05,0.8823798818976196,0.008877079637845214,-0.06143150223317326,0.004354147921020452,-0.23309143654711428,-0.019024285220782637,-2.0720960102717142e-05,5.1977131382173396e-06,-1.7604047730997177e-05
0.23,-1.972864682243053e-05,0.8824178186233034,0.006542964697157691,-0.06159724626422269,0.003254358053309408,-0.2337046192581668,-0.014101760670622604,-2.1350643578674715e-05,4.282415290661609e-06,-1.8348423427521366e-05
0.24,-1.948571331240533e-05,0.8824447754098715,0.00420363383264068,-0.06171365999095446,0.002157512944040752,-0.23413334257315932,-0.009159536154304503,-2.0844184243890373e-05,3.209557738476318e-06,-1.8172266336239218e-05
0.25,-1.9327558456134357e-05,0.8824607676654727,0.0018609410970232484,-0.06178058684591349,0.0010617679152776331,-0.2343761786778987,-0.004205089710307905,-2.1306797038569475e-05,2.5285649856258817e-06,-1.8617141464013827e-05
0.26,-1.9087042604645474e-05,0.8824658097483661,-0.00048325073209943073,-0.061797933120320225,-3.298960140774715e-05,-0.2344324843331445,0.0007552638428599545,-2.098608089886792e-05,1.9138590903872775e-06,-1.845844766310025e-05
