t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-3.533418478879235e-06,0.8786697387694731,0.05550638958777095,-0.04639042541353343,0.029792634770013173,-0.17900305986403742,-0.11098979413509166,1.4543129395139685e-05,-1.2552604043891389e-05,2.9673762651008046e-05
0.01,-4.14378630554684e-06,0.8789681792263927,0.05370591208341451,-0.04749280214203305,0.02858871035179327,-0.18277692794782222,-0.1077849268912833,1.4304743970820636e-05,-1.2687707661314344e-05,2.926608719341087e-05
0.02,-4.77711818541638e-06,0.8792552351954706,0.05186763778408935,-0.04856271296677153,0.027383120731376102,-0.1864612698564055,-0.104470439255281,1.4272451786324614e-05,-1.2725776121781905e-05,2.9563966678262646e-05
0.03,-5.3706409836684945e-06,0.8795307874676486,0.04999244212942264,-0.04959901049909361,0.026176864281089486,-0.1900508403791398,-0.10104760527614257,1.4165698531710537e-05,-1.264450429430157e-05,2.940743226463473e-05
0.04,-6.053801015097704e-06,0.8797948956464079,0.04808125272563725,-0.05060054734115451,0.024971242993947883,-0.19354051351559384,-0.09751692414285348,1.4340362832660625e-05,-1.2569077443045076e-05,2.9834139526164357e-05
0.05,-6.725025851973745e-06,0.8800474405276184,0.04613505304006337,-0.051566198465926194,0.02376672066828301,-0.19692510366393398,-0.09388069063423674,1.4024505700733569e-05,-1.2691259350803682e-05,2.9326710952633194e-05
0.06,-7.5773605045336e-06,0.8802884817099262,0.044154882435308615,-0.052494842554784295,0.02256473340064207,-0.2001994848209556,-0.09013987332579765,1.4268103855759111e-05,-1.2901330330427565e-05,2.9507468365525868e-05
0.07,-8.48581371381993e-06,0.8805179595996268,0.04214184730984963,-0.053385380661120516,0.021365897729743833,-0.20335763692683959,-0.08629674464474738,1.4308469382548211e-05,-1.261402709582852e-05,2.9374653158058767e-05
0.08,-9.535892809074944e-06,0.8807358741762409,0.040097113699361725,-0.0542367249719666,0.020170697941694057,-0.20639455318922872,-0.08235334604983062,1.4099330756949285e-05,-1.2640781048796437e-05,2.9496690761285746e-05
0.09,-1.0712675310162486e-05,0.8809422254511593,0.038021899759898656,-0.05504782125041986,0.01898003742012485,-0.20930486917722219,-0.07831253856473135,1.4157983419446408e-05,-1.2695199671497023e-05,2.9364073345775114e-05
0.1,-1.2021759820971023e-05,0.8811370134395984,0.03591749071952008,-0.05581763759261293,0.01779406703956129,-0.21208333968280887,-0.07417719811313483,1.38040786491927e-05,-1.2850092654015432e-05,2.9318329515332148e-05
0.11,-1.3396048577132492e-05,0.8813201785064493,0.03378523513666175,-0.05654518306018978,0.016613608226368936,-0.21472400427253252,-0.06995104998311391,1.3798964705079627e-05,-1.2416011999129994e-05,2.8844286258326085e-05
0.12,-1.5021790143008455e-05,0.8814917206763284,0.031626533719542146,-0.057229485362312996,0.01543897762867832,-0.21722275019980822,-0.06563665717970141,1.3742072458181074e-05,-1.298485945297974e-05,2.9452705419419027e-05
0.13,-1.66710698297624e-05,0.8816516399278271,0.029442857950619804,-0.05786962807364911,0.014270844869435903,-0.21957361697816502,-0.06123886630037474,1.4074929977862679e-05,-1.2791553619879271e-05,2.920945692041106e-05
0.14,-1.8390524658263065e-05,0.8817999362856339,0.027235731483591062,-0.05846473946515617,0.013108910992867493,-0.22177207469295435,-0.05676228180323022,1.392153590679344e-05,-1.288408173355687e-05,2.870125041532229e-05
0.15,-2.0195668733785594e-05,0.8819365501301406,0.025006737560755717,-0.05901398881969558,0.011952986938568836,-0.2238129973591175,-0.05221107602020816,1.3492688477591295e-05,-1.273921293834916e-05,2.8704846091181155e-05
0.16,-2.2159171230242403e-05,0.8820615410760759,0.0227575115888439,-0.05951659007993086,0.010803802870794719,-0.22569245100696692,-0.04758969321394468,1.3799863194835566e-05,-1.3097723801015802e-05,2.9270101463807787e-05
0.17,-2.4069967613864108e-05,0.882174849514664,0.02048973925539045,-0.05997183173733778,0.00966094900202603,-0.22740578651267693,-0.042904540897664295,1.3787730347206177e-05,-1.3175533974436645e-05,2.8759339362102168e-05
0.18,-2.6005096291262496e-05,0.8822764158138021,0.01820516400212969,-0.06037905439704975,0.008523936378194295,-0.22894871236881917,-0.03816082328828768,1.346693725383295e-05,-1.3036456008553065e-05,2.8669818816894496e-05
0.19,-2.8000920822255485e-05,0.8823662996316753,0.01590556837607355,-0.060737658288486936,0.0073931422140123305,-0.2303178906492126,-0.033364109695849756,1.3786980518683545e-05,-1.3164781967229912e-05,2.8928738604798187e-05
0.2,-2.9908081457615473e-05,0.8824443817106018,0.013592777774484286,-0.06104711815420936,0.006267711519459323,-0.23150980469649865,-0.028521310548471016,1.3593366844829995e-05,-1.3310443810572158e-05,2.844076747518502e-05
0.21,-3.179987376647804e-05,0.8825107216732644,0.011268654838147471,-0.0613069757840803,0.0051470668983670895,-0.23252147437194806,-0.023638421662193813,1.3237135636704705e-05,-1.3355092579270237e-05,2.8362903410139537e-05
0.22,-3.3631137309643924e-05,0.8825652599353329,0.008935097604993985,-0.061516847458843865,0.004031317770767312,-0.2333500385453261,-0.01872199774004695,1.3454204740094565e-05,-1.3103873404002999e-05,2.8341585685921228e-05
0.23,-3.545811603167766e-05,0.8826079964683735,0.0065940218043149396,-0.06167641654837518,0.002919820363386099,-0.23399412635200614,-0.013778477919426074,1.3565369166774595e-05,-1.3648147191240128e-05,2.866227019961774e-05
0.24,-3.715534107086741e-05,0.8826388716673451,0.004247369710265975,-0.061785452064822444,0.0018120250834272496,-0.23445165160342207,-0.00881521683431171,1.3709424271768162e-05,-1.3826144657260579e-05,2.8549367249957096e-05
0.25,-3.874649377747592e-05,0.8826578855444699,0.001897099193941619,-0.061843797564421835,0.0007069959473003477,-0.23472124335426545,-0.0038390588018271526,1.3526201247301107e-05,-1.3916938970964565e-05,2.8610087734434947e-05
0.26,-4.0195113984405895e-05,0.8826650381025428,-0.00045481789772983464,-0.06185138225766029,-0.00039570487783158886,-0.23480188845561073,0.0011428434093098128,1.355089098009064e-05,-1.3613926951452978e-05,2.8614127266539657e-05
0.27,-4.1503021869784106e-05,0.8826602697293306,-0.0028064134523449855,-0.061808209864052846,-0.0014969439826719496,-0.2346935868039535,0.006123191215584296,1.3362912817014167e-05,-1.3676029608588002e-05,2.8425542842066606e-05
0.28,-4.276436946935407e-05,0.8826435804336275,-0.005155719813018351,-0.06171435863023763,-0.002596688002376463,-0.2343966960587598,0.011095698913402478,1.3889288130005552e-05,-1.3909187048449207e-05,2.9065587405815863e-05
0.29,-4.3701612251585836e-05,0.8826149702064784,-0.007500776090636715,-0.06157000362996216,-0.003696746889025557,-0.23391169313119675,0.01605159603531245,1.3276225904123397e-05,-1.3814774013187447e-05,2.7992898938586118e-05
0.3,-4.4550335041727515e-05,0.8825743794521606,-0.009839637204202048,-0.06137539073876439,-0.004796985522870019,-0.23323971030795518,0.02098474090901261,1.345415711168786e-05,-1.3701185706018659e-05,2.773263793919242e-05
0.31,-4.531633044859527e-05,0.8825218677390425,-0.01217037905392769,-0.06113083288112009,-0.005898249325077928,-0.23238253596524852,0.025889206687896727,1.3433926488617228e-05,-1.3596459769328383e-05,2.840376665588195e-05
0.32,-4.600489853691169e-05,0.8824573755243769,-0.014491114762850156,-0.060836713760701745,-0.0070006158182373554,-0.2313432693589522,0.030758010212515972,1.3967561026043222e-05,-1.4478220267625805e-05,2.8785392390847306e-05
0.33,-4.639066921877529e-05,0.882380902764872,-0.016799973328050794,-0.06049350276586211,-0.008105787433115472,-0.23012310267309355,0.035583779215494535,1.3372871215421401e-05,-1.4020037976909406e-05,2.8293081177018488e-05
0.34,-4.670367671234175e-05,0.8822924494793246,-0.019095128396867393,-0.06010173633734215,-0.009213469909461796,-0.2287254929343962,0.04036066681889124,1.361478202093966e-05,-1.387125114202797e-05,2.8245591066951698e-05
0.35000000000000003,-4.6860176443470825e-05,0.8821920156360311,-0.021374793716572783,-0.05966201051854603,-0.010325013660495135,-0.2271538376642692,0.04508244616284445,1.2997132629609062e-05,-1.3855785730645332e-05,2.800379721684664e-05
0.36,-4.703988886844387e-05,0.882079601288534,-0.02363722957908938,-0.059174977245566175,-0.01143959630524586,-0.22541218997106066,0.04974428934569548,1.3644646388435277e-05,-1.3986530963131684e-05,2.8715212252040368e-05
0.37,-4.700916230980477e-05,0.8819552063965079,-0.02588074468662532,-0.058641355484650694,-0.01255885325492289,-0.223504424114398,0.05433962492520189,1.302022878418491e-05,-1.3858029704416552e-05,2.83249345211255e-05
0.38,-4.696766178979339e-05,0.8818188905664947,-0.02810369990299368,-0.058061912658272104,-0.013682170782692987,-0.22143507008341085,0.05886356908199514,1.3325325245729057e-05,-1.392315445896356e-05,2.8225584406415443e-05
0.39,-4.689441723980031e-05,0.881670653808714,-0.030304512012908368,-0.05743746087287934,-0.014810146766970341,-0.21920889617664235,0.0633114352744749,1.3257834557388393e-05,-1.3923522619284697e-05,2.8297896649667834e-05
0.4,-4.681336647294211e-05,0.8815104961255594,-0.03248165920122937,-0.056768856940735246,-0.015942988920816522,-0.2168309688713074,0.06767853350523496,1.3147048072745923e-05,-1.4110614930714544e-05,2.821024641250798e-05
0.41000000000000003,-4.6749363630652366e-05,0.8813384175297698,-0.034633669996734555,-0.05605699866929528,-0.01708042994202642,-0.21430587771634257,0.07196088881062802,1.3381437027233564e-05,-1.3808253260102696e-05,2.833328325680248e-05
0.42,-4.672574423403724e-05,0.8811545371970849,-0.036759138106748954,-0.05530281737378037,-0.018222833053190415,-0.21163928506713164,0.07615451517858926,1.3262398824909532e-05,-1.3783396545726252e-05,2.8317447521389517e-05
0.43,-4.680315021955183e-05,0.8809587955555496,-0.038856714953389375,-0.054507266737779746,-0.01937013678254658,-0.20883643627165296,0.08025623111546115,1.312169015730186e-05,-1.3637801006285717e-05,2.865243149706193e-05
0.44,-4.6886093538232896e-05,0.8807512521788619,-0.040925115352123745,-0.053671337664504146,-0.020522747189624397,-0.20590263600487366,0.08426213262408785,1.2412357080723596e-05,-1.3272209003000761e-05,2.8249994114492114e-05
0.45,-4.715737937956512e-05,0.8805319666763569,-0.042963113632296324,-0.052796036004916,-0.021679528055063575,-0.20284396407754643,0.08816958219012822,1.2596486984172205e-05,-1.3412897992238384e-05,2.8067241531493994e-05
0.46,-4.7594814367644986e-05,0.8803009390847882,-0.04496955125835981,-0.05188238992436605,-0.02284039184718232,-0.199666082887201,0.09197622535974087,1.2553343362684287e-05,-1.3597321161414774e-05,2.804650573151205e-05
0.47000000000000003,-4.820214533261884e-05,0.8800582289738885,-0.04694332182969277,-0.050931431345966185,-0.02400499395674447,-0.19637417795029924,0.09568008036129547,1.2457035694056775e-05,-1.3364413554450797e-05,2.8261376272937907e-05
0.48,-4.9005413914546046e-05,0.8798038959461298,-0.048883385964432244,-0.049944210796299376,-0.025173222644537734,-0.1929744481964701,0.0992790758662674,1.2005039045309362e-05,-1.3692333092439133e-05,2.832022349748923e-05
0.49,-4.995466493182523e-05,0.879537999631812,-0.05078874901421579,-0.04892178998983308,-0.026344249035928573,-0.18947184083446486,0.1027712896548146,1.1823525098191791e-05,-1.34635259262077e-05,2.807245662027319e-05
0.5,-5.1104695893272474e-05,0.8792605400165436,-0.052658479668425844,-0.0478652268760167,-0.027517287063862833,-0.18587201830837258,0.1061553582255032,1.1798352994046954e-05,-1.3454454199206168e-05,2.7815910802203166e-05
0.51,-5.2540489791925674e-05,0.8789715766940399,-0.054491702473994305,-0.046775579440003746,-0.02869144455029903,-0.1821803450597003,0.10943111780881176,1.1986498732400469e-05,-1.3449264879573075e-05,2.8476916929021324e-05
0.52,-5.404772531119497e-05,0.8786711692801222,-0.05628758668901552,-0.04565391691160156,-0.02986665254490021,-0.17840200660254094,0.11259661619015132,1.1476810711403147e-05,-1.3394824492713932e-05,2.8023824465509074e-05
0.53,-5.5795515447253704e-05,0.8783593773822906,-0.0580453574687838,-0.044501300905494555,-0.03104176371745901,-0.17454218867297122,0.11565193534192256,1.1296766429107122e-05,-1.3340927305927084e-05,2.826494824479378e-05
0.54,-5.775136483611888e-05,0.8780362605972873,-0.059764288363257465,-0.04331878574171172,-0.032215744267992376,-0.17060643430468858,0.11859656125647253,1.1276803165836505e-05,-1.3829634499583434e-05,2.8397088270617855e-05
0.55,-5.973522839082688e-05,0.8777018785508783,-0.06144369394042746,-0.0421074367896746,-0.033387914312771994,-0.16659861803139053,0.12142957747229699,1.0994999681921123e-05,-1.325863228789674e-05,2.7785008508663374e-05
0.56,-6.190724756515344e-05,0.8773562908179129,-0.06308293342332741,-0.04086830839714059,-0.03455762194490171,-0.16252410410907966,0.12415146830299723,1.0380817122810023e-05,-1.3490570904183846e-05,2.7662873037434525e-05
0.5700000000000001,-6.422002255652522e-05,0.8769995570193039,-0.06468140333930188,-0.039602443603244636,-0.035723209382352135,-0.1583873033986552,0.12676239015413698,1.0395576982370349e-05,-1.3520239066268737e-05,2.7528210291645332e-05
