t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-0.00022408007110533856,0.8786626458168585,0.05551588535274173,-0.04638476669802481,0.029245374726736408,-0.17778933044882483,-0.10989178717493228,-0.0005531755907901626,0.0011828693189196173,0.0011306547975345207
0.01,-0.00028334509190981283,0.8789446353917064,0.05373357236569958,-0.04747748002417235,0.027269497480044085,-0.18052113063895983,-0.10586897273476739,-0.0007927497701878636,0.000988331932735112,0.0008539210062852141
0.02,-0.00034299329394556145,0.8792049288770991,0.05192148312642534,-0.04853466898185946,0.02520187574277049,-0.18327659377154887,-0.10191173844479885,-0.0008935263902667223,0.0008507858119715554,0.0006834359662408007
0.03,-0.0003937825474540998,0.8794437646862765,0.050079662354818505,-0.04955586045974754,0.023138146963694574,-0.1860523818336012,-0.09798736110204867,-0.0008963126788135908,0.0007124667734004705,0.0005470736933797
0.04,-0.0004386331123292733,0.8796618580865452,0.048208180809410486,-0.05054023116957009,0.02112806216961478,-0.18882840875461035,-0.09404616073853053,-0.0008476464354156352,0.0005910157953015639,0.0004619793742820597
0.05,-0.0004747581459271026,0.8798602223383789,0.04630708323166998,-0.05148702859832227,0.01919087383146812,-0.1916092633614331,-0.09009639910961229,-0.0007780098469244299,0.0004623719562309095,0.0003704093879280594
0.06,-0.0005069064971190408,0.8800397515272785,0.04437666758595159,-0.052395369856872744,0.017332298346147072,-0.19436210394215367,-0.08611100142312145,-0.0007015659554422694,0.00036376527836431304,0.00030798736979031617
0.07,-0.0005322601752158949,0.8802016973690004,0.04241729155650356,-0.05326432734923402,0.015572674779583563,-0.19707787052003387,-0.08208052806968771,-0.0006039266556625506,0.0002720588149262547,0.0002572847843441297
0.08,-0.0005535435014413174,0.880347073085647,0.040429379773472246,-0.05409293994231686,0.013900033976142409,-0.1997491714911931,-0.07799622419684009,-0.0005174837671126051,0.00018509541635644496,0.00021788057114810613
0.09,-0.00057053400953302,0.8804768920039497,0.0384135320711194,-0.05488033964918161,0.01231036329868481,-0.2023606301249768,-0.07386235141036972,-0.0004344678229841228,0.00011098871264577728,0.00017704327194141553
0.1,-0.0005847056371222433,0.8805918693730346,0.036370471118651854,-0.05562566593295259,0.010792218159097776,-0.20489978774895964,-0.06967509522404336,-0.00036242860610247196,4.622761457304697e-05,0.00014313340924809715
0.11,-0.00059462982714006,0.8806929588294778,0.03430106491569483,-0.05632810294391781,0.009354773737147892,-0.20735186335902928,-0.06543369582466213,-0.0002809723709919689,-6.497135672285031e-06,0.00011336812484389881
0.12,-0.0006035849282633661,0.8807807564516197,0.032206241044047,-0.056986816234256846,0.007978161577016498,-0.20971208762618568,-0.06113243835118626,-0.00021907601192590348,-5.770078180969438e-05,9.29840066133833e-05
0.13,-0.0006097454866224507,0.8808559179491795,0.03008708542953493,-0.05760106072016209,0.006667263547690025,-0.2119650841598979,-0.05677716801536177,-0.0001521779428097045,-9.653063013283298e-05,7.069368372169722e-05
0.14,-0.0006151110035631853,0.8809190392696022,0.027944784576169023,-0.05817014351562976,0.005413226863437046,-0.2141023875382515,-0.0523690059942507,-9.402598341388815e-05,-0.00013002365667510942,5.151304618961869e-05
0.15,-0.0006199615872732424,0.8809705972860145,0.025780629301874577,-0.058693386618595605,0.004208332180142941,-0.216113328660639,-0.0479067489349432,-4.352361722159033e-05,-0.000156157448137393,3.803044591636709e-05
0.16,-0.00062413218826303,0.8810109495781611,0.023595957110211147,-0.059170160433915694,0.003048993716800872,-0.21799480933207208,-0.04339286336746661,3.524681172805693e-06,-0.00018229427073791679,2.6855495241243247e-05
0.17,-0.0006265993704051737,0.8810405135053916,0.021392239215310985,-0.05959991736583892,0.00193148641399472,-0.21973407245080576,-0.03883296634864822,4.687677573118673e-05,-0.0001986370805373327,1.5082842124565027e-05
0.18,-0.0006276702270988,0.8810595273569639,0.01917103118640685,-0.05998214706749042,0.0008490416605559138,-0.2213236689184301,-0.0342286898112229,8.350930906793126e-05,-0.00021060638694576122,6.950208396990416e-06
0.19,-0.0006275041562710113,0.8810682893697132,0.01693392549339396,-0.06031638012434699,-0.00019767328366637402,-0.22275966438396655,-0.029582053278300727,0.00012091209674761076,-0.00022130472895069705,2.3010752991922906e-06
