t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-0.00030420793307454723,0.8786794543265715,0.0555140264328828,-0.04637980461134726,0.030727542997477066,-0.177704632248599,-0.10929926485180072,0.0009189354924568362,0.0013032557600444067,0.0017212358951583504
0.01,-0.00037452488743088366,0.8789770603175547,0.053731601687131696,-0.047463718801582455,0.028670635077029875,-0.18013185270393176,-0.10469756276741196,-0.0008911671398418991,0.0013256320298587478,0.0014313413435867912
0.02,-0.0005038160000439358,0.8792428374293573,0.05192325636460741,-0.048509106039376665,0.025737680521107968,-0.18244785079059184,-0.10021790133298304,-0.001781617982045119,0.0013006635644135871,0.0012066811905594727
0.03,-0.0006257507267610184,0.879473090171506,0.05009016394816987,-0.049516268076274475,0.02245836716590214,-0.18471503241877577,-0.09586113676304034,-0.002138286855015404,0.0012003979720563948,0.0009839260720842828
0.04,-0.0007346004514413808,0.8796676397370884,0.0482328459564766,-0.05048484354977458,0.019145715759683,-0.18695598844363623,-0.09156189129835643,-0.002178790295229553,0.0010722775557164466,0.0008291651129732814
0.05,-0.0008247865944196561,0.8798280358302002,0.046351213005993645,-0.051414623854262376,0.015946386262732044,-0.18922716373298462,-0.08735095725002426,-0.00206916248305479,0.0008863462044154773,0.0006461245974074313
0.06,-0.0009019284708376176,0.8799567818617512,0.04444525018034627,-0.05230513587890138,0.012945311740324032,-0.1915038228065946,-0.08318417541173195,-0.0018721343049829106,0.000725798968085273,0.0005098054854394697
0.07,-0.0009600392445718638,0.8800573349193545,0.04251471162309864,-0.053155697887768846,0.010230886025716413,-0.1937961579879904,-0.0790351325873562,-0.0015846609165484494,0.000557936315643676,0.00040245132366074964
0.08,-0.0010078246973551006,0.8801327943876794,0.040559254569147524,-0.05396548284549337,0.00777590445727587,-0.196114420648145,-0.07487943073197083,-0.001322309402523525,0.00038200787613677594,0.0003222033088173831
0.09,-0.001045384966260507,0.8801860809129868,0.0385787263441144,-0.0547338277070334,0.005562471172243809,-0.1984425188006665,-0.07072557502267822,-0.0010761253702458186,0.000224012575786925,0.0002363049477694017
0.1,-0.001075007501870824,0.8802196383373084,0.036573093383275496,-0.055460065617866976,0.0035651410102430434,-0.2007703183542758,-0.06656265988316201,-0.0008538614894985897,7.723383824175498e-05,0.00016437996769525239
0.11,-0.0010935727730796833,0.8802362084947717,0.03454249352935755,-0.05614355206253201,0.0018023353215609432,-0.203078865514065,-0.06238333080507247,-0.0006121905269522762,-4.899034115942859e-05,0.00010298760907669024
0.12,-0.0011099300506428392,0.8802378773470054,0.03248709062144038,-0.05678357181704953,0.0002221625893119826,-0.2053683395335343,-0.05817450197485302,-0.0004213003984254809,-0.0001750802577389775,5.8115382924514215e-05
0.13,-0.0011223826399305468,0.880226671656078,0.030407324422106762,-0.05737955866975393,-0.0011745665941523403,-0.20761334951050792,-0.053940784601838335,-0.00022898626190134106,-0.00027534406785143325,1.2226440252856485e-05
0.14,-0.0011361441171150162,0.8802043199158929,0.028303776017485925,-0.05793096867349378,-0.002412492329187046,-0.20980107795268021,-0.04967848585670225,-6.084323790697381e-05,-0.000363113244729205,-2.6155872033227837e-05
0.15,-0.001148733863468872,0.8801722526738929,0.026177210668532788,-0.05843726544544384,-0.0035139105551833492,-0.21191465827337094,-0.04538016019697857,8.527155477332383e-05,-0.00043471249433487904,-5.3045573737344795e-05
0.16,-0.0011578016087753344,0.8801317810095164,0.02402840557186295,-0.0588979497610687,-0.004487369139825639,-0.21395468729990655,-0.04104805342924444,0.00022315910472578434,-0.0005077177649970331,-7.795734425494229e-05
0.17,-0.0011604434830514065,0.8800840377706809,0.021858425768550807,-0.05931263418299626,-0.005350897325953553,-0.21589434170003638,-0.036684878280878214,0.0003429808989028027,-0.0005551343728917003,-0.00010115382843255576
