t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-2.473272501161332e-05,0.8786682486533537,0.05550684034789707,-0.04639180377094386,0.029669741171085697,-0.17900878190993585,-0.1111633181607645,-0.00010717217447078025,-2.1314208527561612e-05,-0.0001436867559528418
0.01,-3.481491529764965e-05,0.8789638876919689,0.05370726808908315,-0.04749693348897405,0.02834384887948254,-0.18278610706402712,-0.1081298887571184,-0.00010525740450316179,-2.216350054785995e-05,-0.0001418221947628983
0.02,-4.548721208293928e-05,0.8792466521266229,0.051870387048329615,-0.048571009188266207,0.02701362780948518,-0.18647003173736848,-0.10498899226051685,-0.00010668332847104703,-2.1463050343043794e-05,-0.00014348574981655533
0.03,-5.623775189027751e-05,0.8795165419584567,0.04999710246758601,-0.04961291700777777,0.025681410013723628,-0.19005531072749796,-0.10174105313016138,-0.00010681273051899299,-2.057063767883257e-05,-0.00014475133783260728
0.04,-6.699359082850289e-05,0.8797734975825715,0.04808837175539761,-0.05062154680256694,0.024348543967667568,-0.19353640079510434,-0.09838595239826195,-0.00010658518763764216,-1.9435119924076108e-05,-0.00014480495147366568
0.05,-7.797881389008089e-05,0.8800175786024049,0.046145197001908105,-0.05159580334792807,0.02301574870660384,-0.19690972566558193,-0.09492599956298906,-0.00010654504467284788,-1.995304913874238e-05,-0.0001458019962696156
0.06,-8.953892281995138e-05,0.880248725415499,0.04416864365767113,-0.05253464356360902,0.021682640551872683,-0.20016926526605447,-0.09136614947070276,-0.0001077232380281749,-1.9854058850074512e-05,-0.0001501067461052614
0.07,-0.00010072237691211838,0.8804668784145068,0.042159847912571796,-0.0534370020087863,0.020352633702465196,-0.2033079266530969,-0.08770390604569547,-0.00010629869331758179,-1.807615471232273e-05,-0.00014996952735781054
0.08,-0.0001119361983341384,0.8806720972063312,0.040119979527575705,-0.054301831870512816,0.01902502969392121,-0.20632207393754387,-0.0839403047312312,-0.00010627347212806973,-1.7950964641806716e-05,-0.00014860193462709853
0.09,-0.00012339076534143684,0.8808643817905396,0.03805027529610204,-0.0551281347839644,0.017701167676069295,-0.20920634269940847,-0.0800804569649504,-0.00010552748095676731,-1.7815387591867575e-05,-0.00014975990466541047
0.1,-0.00013525413828770482,0.8810437321659774,0.03595203161116742,-0.05591494962578935,0.016378657902735815,-0.21195566654097595,-0.07612805076245033,-0.00010768965634328558,-1.8010008857886455e-05,-0.00015168895957618848
0.11,-0.00014664155642848186,0.8812101483344961,0.033826619379311404,-0.05666132643582493,0.01506290777179643,-0.214562535286198,-0.072083443315545,-0.00010494164563285196,-1.5946104576686503e-05,-0.0001507264073350525
0.12,-0.00015873550706198793,0.8813635706900613,0.031675435605290056,-0.05736637859763462,0.013748805982873227,-0.21702575683791162,-0.06795319925134097,-0.0001076152169866816,-1.7798042736800096e-05,-0.00015274766819912885
0.13,-0.00017044014192123063,0.8815040588373677,0.029499957341307458,-0.058029256748386285,0.012442339186356774,-0.2193372249606238,-0.06373965735209082,-0.00010457851326332877,-1.6619153756023055e-05,-0.00015318292788274535
0.14,-0.00018218559359513728,0.8816316127778832,0.027301702649486524,-0.05864914506749629,0.011142276307635654,-0.22149401903053412,-0.05944636838262312,-0.0001029430093964867,-1.7325191168519292e-05,-0.00015293332059928964
0.15,-0.00019391483879187726,0.8817462921149315,0.025082254790316946,-0.05922526868080072,0.009846560676679553,-0.22348994016647236,-0.05507631225820255,-0.00010344265637842041,-1.6584781186331638e-05,-0.00015106258961536587
0.16,-0.00020618161426334038,0.8818479776411217,0.022843247275141892,-0.05975694582453954,0.008554738084638778,-0.2253220081324119,-0.050638996074689906,-0.00010437486342330768,-1.7317218714710382e-05,-0.00015381037754589512
0.17,-0.00021808808753935978,0.881936788563431,0.02058635652192621,-0.060243532074517714,0.007270025084907105,-0.2269860506078066,-0.04613665479098275,-0.00010197260365894105,-1.8050150807113018e-05,-0.00015359000476203134
0.18,-0.00023027493938034924,0.8820126056705782,0.018313322210734128,-0.06068444999953119,0.005988951810875252,-0.22847640514542908,-0.041575349709980836,-0.00010286060278310945,-1.7147994717126404e-05,-0.0001539355773811839
0.19,-0.00024233316247222424,0.8820754885698162,0.01602591574181051,-0.06107918171262711,0.004713903114050625,-0.22979074716354309,-0.036960359518144095,-0.00010108516867438297,-1.751073797285767e-05,-0.00015380006549545685
0.2,-0.0002548047746891931,0.8821254372636846,0.013725951311080873,-0.061427302670170804,0.0034426635531336677,-0.2309262156558826,-0.032300114729381824,-0.00010116114031524764,-1.8276151678822828e-05,-0.00015607757479278524
0.21,-0.0002667165235931313,0.8821624517338418,0.011415261783383743,-0.061728399212714016,0.0021760742526526575,-0.23188012837961294,-0.027594795297640466,-9.995041217096499e-05,-1.9191459413528954e-05,-0.00015229857579692846
0.22,-0.0002791094582840853,0.8821864724177853,0.00909574980915238,-0.06198219211830411,0.0009135156253420821,-0.23264747858280665,-0.022856317520907048,-9.890610355592594e-05,-1.7596291965317837e-05,-0.00015400691859733558
0.23,-0.0002920108695026663,0.8821974992652535,0.0067693097413691755,-0.06218848377693086,-0.0003480394292999685,-0.23322993517223703,-0.018092788928210063,-0.00010030631813151321,-1.9752640082923808e-05,-0.00015723623091538634
0.24,-0.00030418639571999135,0.8821955919241505,0.004437848916405546,-0.06234709549304984,-0.0016043343702676453,-0.23362541198844178,-0.013304856928418728,-9.682632583269891e-05,-2.141773635128434e-05,-0.00015438604499131984
0.25,-0.0003170385783005968,0.8821806311537533,0.0021033117143663613,-0.0624579750437141,-0.0028605794424518168,-0.23383146524616225,-0.008503477060298567,-9.791964638999727e-05,-2.1789367250091975e-05,-0.0001556684305344147
0.26,-0.00032945172678408775,0.8821526765906055,-0.00023234402676697644,-0.06252110749693718,-0.004114019104548346,-0.23384618758128212,-0.0036916869419080234,-9.558709202892425e-05,-2.083744192753831e-05,-0.000153083034863774
0.27,-0.0003425373090261078,0.882111668564266,-0.0025671624964164028,-0.06253661216537272,-0.005368261615401137,-0.23367077112871162,0.0011193812866902532,-9.616081056219489e-05,-2.1383352562239774e-05,-0.00015472452993517668
0.28,-0.00035572896324449256,0.8820576071853925,-0.004899191673729348,-0.06250466409499897,-0.006622366501978245,-0.2333058118500806,0.005923280017293612,-9.508047020033913e-05,-2.2239801671944708e-05,-0.0001559286000750562
0.29,-0.00036870571490760413,0.8819904923286147,-0.007226501577860541,-0.06242549418434821,-0.007876218367008145,-0.23275268078443545,0.010716759546257143,-9.3145121416231e-05,-2.3517035545928067e-05,-0.0001535195645596546
0.3,-0.00038204426728419364,0.8819102644709693,-0.009547158150887738,-0.06229943411068859,-0.00913024718526569,-0.23201125857913438,0.015490203320338035,-9.092518347430812e-05,-2.3553296993589437e-05,-0.00015397257829048152
