t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-0.0002762503142279652,0.8786565661429777,0.05550450459087993,-0.046377528458520154,0.028572717742202294,-0.17890584469113724,-0.1092615351116579,-0.0012061102986986947,5.58792849392737e-05,0.0017599410464584208
0.01,-0.000341327603501184,0.8789303898806956,0.053700793534544426,-0.04745582863582082,0.026298580657491404,-0.18257409333164712,-0.1046054288877504,-0.0010561921560002863,3.863813085719382e-05,0.0014854668101414157
0.02,-0.0004012037305399269,0.8791825175270256,0.05185857787808349,-0.04849180579123061,0.024137211989857014,-0.18612134456543244,-0.10004727558673289,-0.0009407628710927874,4.699514125098302e-05,0.001282044491897219
0.03,-0.00044927515727216384,0.8794143199953954,0.04997930675764925,-0.04948563873580254,0.022102415677884103,-0.1895473003255254,-0.09558276072019747,-0.00081218042244884,5.337681074467021e-05,0.001084558854639704
0.04,-0.0004911167483227458,0.8796271085786411,0.048064362257605034,-0.05043717846768172,0.02019274212567841,-0.1928489208004371,-0.09116481213978209,-0.0006858411496435011,6.036754728706827e-05,0.0009359645271098558
0.05,-0.0005233994644425958,0.8798220753657227,0.04611505567992224,-0.05134637654327051,0.018399201214271084,-0.19603794818930473,-0.08680272862854141,-0.0005690443225461377,5.3197207340245436e-05,0.0007800528392428355
0.06,-0.0005518619605450237,0.880000352857082,0.04413271695439479,-0.05221290514169206,0.016709526665792,-0.19910430908512852,-0.08245521805670952,-0.0004652328452044306,5.315040017168936e-05,0.0006676825063457897
0.07,-0.0005740763439801359,0.880163073559186,0.04211871698420547,-0.05303641035256988,0.015127457885433782,-0.20204317561557236,-0.07811406946222268,-0.0003584692566066666,5.518021277015971e-05,0.0005659894348267931
0.08,-0.0005929845228484678,0.8803111314848474,0.04007435217563812,-0.053816400453039225,0.013636842216556075,-0.20485961436242095,-0.07376059194489197,-0.0002684690591482972,4.897666697428536e-05,0.0004857157314452738
0.09,-0.0006080719073575956,0.8804454207515083,0.038000952452550404,-0.05455236138056664,0.012230789700925802,-0.20755058535950438,-0.06938873969791397,-0.00018593465655667474,4.2679366912181535e-05,0.0004144683051198921
0.1,-0.0006209756088667415,0.8805665970036498,0.035899866371118055,-0.05524371935467997,0.010894430811661825,-0.21011352546958326,-0.0649883596536126,-0.00011874469986515837,3.5304031205606695e-05,0.0003566675584541886
