t,reward,pos_rot_abs_0,pos_rot_abs_1,pos_rot_abs_2,vel_rot_abs_0,vel_rot_abs_1,vel_rot_abs_2,dv_0,dv_1,dv_2
0.0,-0.0001629833707015599,0.8786672949790373,0.055516753345381274,-0.04638988897173045,0.029679067435347897,-0.17781841751547522,-0.11057312786935977,-0.00011911311290697673,0.0011639748843353846,0.0004486108882907486
0.01,-0.00019941984593869642,0.8789598345756694,0.05373517796581822,-0.047491084784114956,0.028242256487753185,-0.18062090881431384,-0.10700404645338227,-0.00025380865853722855,0.0009408146901651855,0.00039813187356482754
0.02,-0.00023607902239388843,0.8792367577552491,0.05192313343002756,-0.04855910688576262,0.026721632076207306,-0.18347549447116435,-0.10336545102738705,-0.00034758591755826757,0.0007884051211705813,0.00036092390554150563
0.03,-0.00026791814827335206,0.879497706890253,0.05008038506113641,-0.04959279671487578,0.02515548467615384,-0.18636357791680416,-0.09966229655655137,-0.0004010304662197921,0.0006492124024456544,0.00031982032996578295
0.04,-0.0002971794166692739,0.8797426223756684,0.04820691793599931,-0.05059091001515239,0.02357218043095206,-0.18925517801120215,-0.09587921194879986,-0.0004246274092361146,0.0005351944786977693,0.0002954439022487628
0.05,-0.0003213131231295935,0.8799715638148193,0.04630281777427824,-0.051552366463048005,0.02198391977879633,-0.1921443342575818,-0.09203502527977067,-0.0004345616537979199,0.00042247672242517575,0.00025387022675038784
0.06,-0.000344033753245079,0.8801846504223655,0.04436846822200467,-0.05247605591944713,0.02040335921598984,-0.19499582052540562,-0.08811749516476786,-0.0004309775128948692,0.0003403850747770691,0.00022648243685177748
0.07,-0.00036307358691187424,0.880382299428118,0.042404349898006705,-0.053360879419551574,0.018849836636696805,-0.1977980734428549,-0.08412552617902838,-0.0004073574200521941,0.00026590174661530455,0.00020239879288618735
0.08,-0.0003797602913158318,0.8805648088457355,0.04041105134520381,-0.05420574918313489,0.01732278436907113,-0.200540602430182,-0.08005738261549548,-0.00038370500839575856,0.00019756486301230087,0.00018257447177281452
0.09,-0.00039390429729542167,0.8807325363181154,0.0383893214094697,-0.05500967800669189,0.015825958868891453,-0.20320838698761717,-0.07592074566362365,-0.0003558405905479564,0.0001402149615201207,0.00015790525094517855
